image,filename,habitat,Family,Order,Genus,species,trust_level,detection_conf,orig_mean,orig_std,orig_min,orig_max,orig_median,blur_mean,blur_std,kx_abs_mean,kx_abs_std,kx_abs_max,ky_abs_mean,ky_abs_std,ky_abs_max,edge_mag_mean,edge_mag_std,edge_density,edge_dir_horizontal_ratio,edge_dir_vertical_ratio,edge_dir_diagonal_strength,edge_dir_entropy,edge_center_ratio,edge_lr_asymmetry,edge_tb_asymmetry,texture_contrast,texture_smoothness
../fishnet/Image_Library/Anablepidae/Anmic_u2.jpg,Anmic_u2.jpg,freshwater,Anablepidae,Cyprinodontiformes,Anableps,Anableps microlepis,high,0.2621140480041504,119.2451171875,73.83756256103516,0.0,254.0,125.0,119.27753448486328,70.46180725097656,66.1630859375,78.4892349243164,537.0,64.758056640625,85.48063659667969,545.0,103.41643524169922,106.50680541992188,0.13818359375,0.45703125,0.5146484375,37.3818359375,2.053462266921997,1.0324538946151733,0.08615515381097794,0.07925821095705032,5451.9853515625,0.07735836505889893
../fishnet/Image_Library/Osphronemidae/Trtri_u8.jpg,Trtri_u8.jpg,freshwater,Osphronemidae,Anabantiformes,Trichopodus,Trichopodus trichopterus,high,0.9302234649658203,154.801513671875,69.3631591796875,0.0,255.0,165.0,154.9730682373047,65.90372467041016,51.23291015625,64.62151336669922,492.0,64.7177734375,88.22407531738281,588.0,91.25297546386719,102.2033462524414,0.139404296875,0.54052734375,0.437744140625,33.604248046875,2.064575672149658,1.3467971086502075,0.07015419751405716,0.10324086248874664,4811.248046875,0.06889325380325317
../fishnet/Image_Library/Callichthyidae/Cound_u4.jpg,Cound_u4.jpg,freshwater,Callichthyidae,Siluriformes,Corydoras,Corydoras undulatus,high,0.8062301874160767,72.009765625,29.938295364379883,5.0,236.0,68.0,72.02145385742188,25.17897605895996,36.56640625,53.913578033447266,640.0,47.087646484375,61.669944763183594,521.0,66.10028076171875,76.77863311767578,0.105712890625,0.584716796875,0.39501953125,23.94970703125,2.053812026977539,1.4198988676071167,0.3227725625038147,0.1815677136182785,896.3015747070312,0.013596534729003906
../fishnet/Image_Library/Cichlidae/Achec_u0.jpg,Achec_u0.jpg,freshwater,Cichlidae,Cichliformes,Acarichthys,Acarichthys heckelii,high,0.7866280674934387,127.767333984375,88.79930877685547,2.0,255.0,103.0,127.70813751220703,86.82013702392578,42.414306640625,61.8582763671875,409.0,51.460205078125,80.08562469482422,570.0,71.72647094726562,97.68618774414062,0.11328125,0.471435546875,0.318359375,31.32666015625,1.9562090635299683,1.2932276725769043,0.14490266144275665,0.12033388018608093,7885.3173828125,0.1081508994102478
../fishnet/Image_Library/Sisoridae/Glcav_u3.jpg,Glcav_u3.jpg,freshwater,Sisoridae,Siluriformes,Glyptothorax,Glyptothorax cavia,high,0.6893696188926697,171.656005859375,57.78416061401367,6.0,254.0,183.0,171.5883026123047,54.755245208740234,44.927490234375,48.328521728515625,376.0,63.792236328125,68.17333221435547,416.0,86.27320861816406,75.02074432373047,0.154052734375,0.608642578125,0.376220703125,30.572265625,2.041053533554077,1.2331633567810059,0.09923778474330902,0.06717044115066528,3339.00927734375,0.048841655254364014
../fishnet/Image_Library/Gobionidae/Sqgra_u2.jpg,Sqgra_u2.jpg,freshwater,Gobionidae,Cypriniformes,Squalidus,Squalidus gracilis,high,0.8244606256484985,172.350830078125,66.74909973144531,4.0,242.0,196.0,172.26300048828125,63.722312927246094,45.1748046875,67.83153533935547,499.0,53.097900390625,83.31204223632812,564.0,77.78077697753906,101.7463150024414,0.12451171875,0.527587890625,0.4384765625,27.564208984375,2.072925090789795,1.4627232551574707,0.17259705066680908,0.15146899223327637,4455.4423828125,0.06412512063980103
../fishnet/Image_Library/Pangasiidae/Papol_u0.jpg,Papol_u0.jpg,freshwater,Pangasiidae,Siluriformes,Pangasius,Pangasius polyuranodon,high,0.8255695700645447,110.210693359375,41.54767990112305,16.0,209.0,119.0,110.204345703125,39.63655090332031,25.596923828125,38.94834518432617,426.0,40.203857421875,55.9324836730957,461.0,53.065650939941406,64.03909301757812,0.1123046875,0.596435546875,0.37255859375,16.74072265625,2.035276174545288,1.6955242156982422,0.0994160920381546,0.2510089576244354,1726.209716796875,0.025860309600830078
../fishnet/Image_Library/Pseudopimelodidae/Ceapu_u3.jpg,Ceapu_u3.jpg,freshwater,Pseudopimelodidae,Siluriformes,Cephalosilurus,Cephalosilurus apurensis,high,0.3042337894439697,91.022216796875,49.031227111816406,3.0,248.0,96.0,90.97078704833984,44.677276611328125,53.0009765625,57.02701950073242,379.0,63.716064453125,65.404052734375,452.0,92.34259796142578,76.62542724609375,0.1494140625,0.54931640625,0.431884765625,33.165771484375,2.036699056625366,1.152586579322815,0.012203795835375786,0.006577007472515106,2404.061279296875,0.03565317392349243
../fishnet/Image_Library/Gastromyzontidae/Gasci_u0.jpg,Gasci_u0.jpg,freshwater,Gastromyzontidae,Cypriniformes,Gastromyzon,Gastromyzon scitulus,high,0.6449635028839111,104.81640625,43.31907272338867,5.0,250.0,96.0,104.9169692993164,33.811790466308594,60.252685546875,71.65550994873047,620.0,82.12548828125,89.55950164794922,660.0,113.24163055419922,103.47333526611328,0.16650390625,0.589111328125,0.401611328125,39.9521484375,2.0574557781219482,1.230910062789917,0.055218327790498734,0.16206321120262146,1876.5419921875,0.0280492901802063
../fishnet/Image_Library/Ambassidae/Chnam_u3.jpg,Chnam_u3.jpg,freshwater,Ambassidae,Ovalentaria/misc,Chanda,Chanda nama,high,0.9468398094177246,133.0146484375,29.151262283325195,47.0,245.0,132.0,132.97813415527344,25.807348251342773,34.89013671875,45.538787841796875,353.0,37.21826171875,47.10653305053711,331.0,57.165435791015625,60.228240966796875,0.1318359375,0.49169921875,0.48486328125,20.23388671875,2.0678341388702393,1.7411390542984009,0.24828007817268372,0.02965501695871353,849.796142578125,0.012900233268737793
../fishnet/Image_Library/Poeciliidae/Phtup_m0.jpg,Phtup_m0.jpg,freshwater,Poeciliidae,Cyprinodontiformes,Phalloceros,Phalloceros tupinamba,high,0.8228703141212463,54.3271484375,41.58652877807617,0.0,123.0,59.0,54.362632751464844,40.8194465637207,16.983154296875,26.753219604492188,250.0,22.72314453125,36.96820068359375,261.0,31.111492156982422,43.80897903442383,0.0986328125,0.49462890625,0.31298828125,11.487548828125,1.9132907390594482,0.9818737506866455,0.052963629364967346,0.15519055724143982,1729.439453125,0.025907516479492188
../fishnet/Image_Library/Nothobranchiidae/Camon_u0.jpg,Camon_u0.jpg,freshwater,Nothobranchiidae,Cyprinodontiformes,Callopanchax,Callopanchax monroviae,high,0.6012981534004211,85.574951171875,67.78472900390625,0.0,246.0,85.0,85.53958129882812,64.94230651855469,47.6279296875,64.06853485107422,608.0,62.93994140625,74.2037353515625,489.0,87.91407775878906,90.06632995605469,0.145751953125,0.545166015625,0.39306640625,30.5234375,2.0491139888763428,1.4533005952835083,0.2293708473443985,0.127826526761055,4594.76953125,0.06599801778793335
../fishnet/Image_Library/Rivulidae/Rigra_f0.jpg,Rigra_f0.jpg,freshwater,Rivulidae,Cyprinodontiformes,Laimosemion,Laimosemion gransabanae,high,0.7653067111968994,117.856689453125,77.79847717285156,3.0,255.0,110.0,117.86666870117188,75.97760772705078,47.226806640625,61.18214416503906,528.0,49.684326171875,58.99422073364258,470.0,76.3153076171875,78.09257507324219,0.116455078125,0.51708984375,0.45947265625,28.134521484375,2.0474095344543457,1.63069748878479,0.006457941606640816,0.06990043073892593,6052.6025390625,0.08515483140945435
../fishnet/Image_Library/Mormyridae/Matho_u0.jpg,Matho_u0.jpg,freshwater,Mormyridae,Osteoglossiformes,Marcusenius,Marcusenius thomasi,high,0.690822184085846,125.322509765625,73.4758071899414,0.0,221.0,159.0,125.43502807617188,72.12506103515625,28.57763671875,47.03379440307617,395.0,37.55224609375,57.902095794677734,423.0,52.860862731933594,70.69237518310547,0.1015625,0.52001953125,0.370849609375,17.917236328125,1.9868483543395996,0.7993184328079224,0.1174764335155487,0.13654671609401703,5398.6943359375,0.07666015625
../fishnet/Image_Library/Distichodontidae/Naocc_u0.jpg,Naocc_u0.jpg,freshwater,Distichodontidae,Characiformes,Nannocharax,Nannocharax occidentalis,high,0.671283483505249,153.058349609375,67.05583953857422,1.0,255.0,142.0,152.98187255859375,62.15556335449219,73.001708984375,97.26313018798828,633.0,65.939453125,80.84739685058594,593.0,110.83275604248047,115.71422576904297,0.15380859375,0.47607421875,0.5048828125,37.69580078125,2.071593999862671,1.3966338634490967,0.11951136589050293,0.25764402747154236,4496.4853515625,0.0646776556968689
../fishnet/Image_Library/Rivulidae/Malac_u1.jpg,Malac_u1.jpg,freshwater,Rivulidae,Cyprinodontiformes,Maratecoara,Maratecoara lacortei,high,0.6178810596466064,83.224609375,55.51955032348633,12.0,247.0,66.0,83.19314575195312,51.6999397277832,52.6494140625,71.86332702636719,581.0,54.146484375,67.67847442626953,449.0,84.60401916503906,91.05314636230469,0.17578125,0.513427734375,0.453369140625,30.24951171875,2.0464282035827637,1.0903934240341187,0.4157278835773468,0.25355976819992065,3082.42041015625,0.045258164405822754
../fishnet/Image_Library/Cyprinidae/Bafas_u3.jpg,Bafas_u3.jpg,freshwater,Cyprinidae,Cypriniformes,Enteromius,Enteromius fasciolatus,high,0.8158268928527832,94.6806640625,43.46392059326172,3.0,201.0,118.0,94.66281127929688,42.048187255859375,24.11328125,37.25369644165039,482.0,31.036865234375,47.411800384521484,445.0,43.481544494628906,57.35685729980469,0.120849609375,0.5302734375,0.426513671875,15.818359375,2.0419042110443115,1.5642380714416504,0.010484078899025917,0.282259464263916,1889.1123046875,0.028231918811798096
../fishnet/Image_Library/Cichlidae/Padov_u2.jpg,Padov_u2.jpg,freshwater,Cichlidae,Cichliformes,Parachromis,Parachromis dovii,high,0.4749048948287964,90.254638671875,72.4686050415039,0.0,247.0,64.0,90.17710876464844,70.42797088623047,41.78369140625,66.80473327636719,608.0,36.925537109375,56.53148651123047,532.0,61.74847412109375,83.39771270751953,0.097900390625,0.471923828125,0.497314453125,23.6796875,2.066901445388794,0.7840906977653503,0.03527471050620079,0.1276158094406128,5251.6982421875,0.07472884654998779
../fishnet/Image_Library/Leuciscidae/Lesou_u1.jpg,Lesou_u1.jpg,freshwater,Leuciscidae,Cypriniformes,Telestes,Telestes souffia,high,0.8137298226356506,146.58935546875,75.77120971679688,0.0,255.0,168.0,146.482666015625,71.97542572021484,62.32470703125,82.47456359863281,511.0,65.224609375,81.55829620361328,526.0,100.85677337646484,106.86598205566406,0.14208984375,0.520751953125,0.463623046875,36.54248046875,2.0679287910461426,1.4767684936523438,0.11520709097385406,0.035427968949079514,5741.2763671875,0.08113008737564087
../fishnet/Image_Library/Cichlidae/Napar_u1.jpg,Napar_u1.jpg,freshwater,Cichlidae,Cichliformes,Nanochromis,Nanochromis parilus,high,0.6825079917907715,131.414794921875,56.157405853271484,19.0,252.0,108.0,131.45559692382812,54.21733093261719,38.061767578125,58.373573303222656,637.0,38.064453125,53.63267135620117,504.0,59.726383209228516,74.9286117553711,0.1005859375,0.493896484375,0.46875,22.43603515625,2.047788143157959,1.579142451286316,0.13194088637828827,0.0389169305562973,3153.654296875,0.04625576734542847
../fishnet/Image_Library/Mochokidae/Chtri_m0.jpg,Chtri_m0.jpg,freshwater,Mochokidae,Siluriformes,Chiloglanis,Chiloglanis trilobatus,high,0.5697401165962219,77.048828125,47.695213317871094,9.0,249.0,72.0,77.09971618652344,44.11698913574219,48.66845703125,60.65488052368164,621.0,56.85546875,61.94178771972656,405.0,82.85652160644531,79.06806945800781,0.152099609375,0.559814453125,0.422607421875,31.067138671875,2.058925151824951,1.1818232536315918,0.2697007358074188,0.0569838210940361,2274.83349609375,0.033801496028900146
../fishnet/Image_Library/Cyprinidae/Vabar_u1.jpg,Vabar_u1.jpg,freshwater,Cyprinidae,Cypriniformes,Onychostoma,Onychostoma barbatulum,high,0.5559259653091431,119.927490234375,33.41889572143555,23.0,248.0,130.0,119.93318939208984,31.124589920043945,31.754150390625,47.87910842895508,506.0,38.8603515625,41.97055435180664,256.0,57.305152893066406,57.345523834228516,0.13134765625,0.6015625,0.354736328125,17.56005859375,2.0486702919006348,1.1810643672943115,0.2730439305305481,0.041401755064725876,1116.822509765625,0.01688528060913086
../fishnet/Image_Library/Danionidae/Chcae_u1.jpg,Chcae_u1.jpg,freshwater,Danionidae,Cypriniformes,Laubuka,Laubuka caeruleostigmata,high,0.3234477639198303,115.090576171875,70.1348648071289,22.0,253.0,130.0,115.15081787109375,67.71519470214844,41.85498046875,61.94010925292969,548.0,47.931640625,77.45074462890625,544.0,70.56422424316406,94.36719512939453,0.122802734375,0.484619140625,0.45703125,26.512451171875,2.043987274169922,1.4090780019760132,0.09665550291538239,0.39335930347442627,4918.8994140625,0.07032632827758789
../fishnet/Image_Library/Cichlidae/Nebue_f0.jpg,Nebue_f0.jpg,freshwater,Cichlidae,Cichliformes,Neolamprologus,Neolamprologus buescheri,high,0.6841856241226196,108.439208984375,60.80839538574219,5.0,218.0,123.0,108.40910339355469,58.96759796142578,40.75927734375,51.88642120361328,361.0,46.710205078125,54.80954360961914,336.0,68.685302734375,69.43901824951172,0.148681640625,0.52978515625,0.452880859375,25.88916015625,2.06832218170166,1.2723466157913208,0.09168168157339096,0.12990838289260864,3697.6611328125,0.053805530071258545
../fishnet/Image_Library/Balitoridae/Heecd_u0.jpg,Heecd_u0.jpg,freshwater,Balitoridae,Cypriniformes,Hemimyzon,Hemimyzon ecdyonuroides,high,0.7326706051826477,45.67431640625,37.98359298706055,0.0,253.0,33.0,45.62868881225586,32.40122985839844,52.019287109375,63.68562698364258,601.0,48.445068359375,59.500816345214844,499.0,79.4056396484375,79.64847564697266,0.117919921875,0.46044921875,0.525146484375,28.842529296875,2.072375535964966,1.3927139043807983,0.0479249507188797,0.12386100739240646,1442.7532958984375,0.021706104278564453
../fishnet/Image_Library/Nothobranchiidae/Appas_u2.jpg,Appas_u2.jpg,freshwater,Nothobranchiidae,Cyprinodontiformes,Aphyosemion,Aphyosemion passaroi,high,0.6947678327560425,103.361572265625,30.8255615234375,29.0,218.0,109.0,103.37361907958984,28.64628791809082,28.911376953125,40.20937728881836,481.0,28.6513671875,37.041011810302734,383.0,46.016395568847656,50.28012466430664,0.113037109375,0.485595703125,0.4873046875,15.56640625,2.0738093852996826,1.5143150091171265,0.10562093555927277,0.18487846851348877,950.2152099609375,0.014402568340301514
../fishnet/Image_Library/Cichlidae/Cioce_u0.jpg,Cioce_u0.jpg,freshwater,Cichlidae,Cichliformes,Cichla,Cichla ocellaris,high,0.8335911631584167,82.820068359375,56.41074752807617,0.0,242.0,94.0,82.88706970214844,52.92372131347656,47.4541015625,71.38529968261719,558.0,50.19140625,68.42776489257812,602.0,76.67120361328125,93.1172103881836,0.12841796875,0.5576171875,0.36572265625,28.66796875,2.018134832382202,1.5755354166030884,0.08385518938302994,0.044314123690128326,3182.17236328125,0.04665452241897583
../fishnet/Image_Library/Nemacheilidae/Scmag_u0.jpg,Scmag_u0.jpg,freshwater,Nemacheilidae,Cypriniformes,Schistura,Schistura magnifluvis,high,0.8537337183952332,108.0966796875,43.84969711303711,5.0,251.0,100.0,107.97474670410156,40.312957763671875,47.16064453125,51.349754333496094,391.0,50.1630859375,59.98659896850586,403.0,77.79853057861328,70.16437530517578,0.12451171875,0.50244140625,0.48193359375,26.466796875,2.0717334747314453,0.7734904885292053,0.14875540137290955,0.037058278918266296,1922.7958984375,0.02872079610824585
../fishnet/Image_Library/Leuciscidae/Lyfas_u0.jpg,Lyfas_u0.jpg,freshwater,Leuciscidae,Cypriniformes,Lythrurus,Lythrurus fasciolaris,high,0.7197729349136353,135.896484375,23.388458251953125,42.0,220.0,133.0,135.8581085205078,21.054241180419922,29.790771484375,39.6738395690918,307.0,25.320068359375,32.245033264160156,234.0,43.920379638671875,47.04627227783203,0.13916015625,0.481689453125,0.48291015625,15.123046875,2.0751447677612305,1.373002529144287,0.08635302633047104,0.4114251732826233,547.02001953125,0.008342325687408447
../fishnet/Image_Library/Nothobranchiidae/Scgui_u0.jpg,Scgui_u0.jpg,freshwater,Nothobranchiidae,Cyprinodontiformes,Scriptaphyosemion,Scriptaphyosemion guignardi,high,0.44160106778144836,100.396728515625,53.530601501464844,7.0,247.0,94.0,100.34402465820312,47.29366683959961,66.12158203125,73.57672119140625,525.0,76.2978515625,81.68717956542969,455.0,112.68370056152344,97.8884048461914,0.154296875,0.536376953125,0.447509765625,40.69140625,2.065039873123169,1.362335443496704,0.0608062706887722,0.0060888598673045635,2865.525390625,0.042208075523376465
../fishnet/Image_Library/Callichthyidae/Coben_u1.jpg,Coben_u1.jpg,freshwater,Callichthyidae,Siluriformes,Corydoras,Corydoras benattii,high,0.7725736498832703,124.591796875,63.866729736328125,3.0,235.0,139.0,124.68893432617188,60.026145935058594,61.85009765625,65.92081451416016,424.0,64.274169921875,70.76629638671875,434.0,99.44183349609375,86.14724731445312,0.145263671875,0.483642578125,0.4765625,36.441650390625,2.0651397705078125,1.2571264505386353,0.10008013993501663,0.10218631476163864,4078.959228515625,0.05902642011642456
../fishnet/Image_Library/Cichlidae/Laoce_f0.jpg,Laoce_f0.jpg,freshwater,Cichlidae,Cichliformes,Lamprologus,Lamprologus ocellatus,high,0.8213200569152832,97.117431640625,56.077537536621094,6.0,235.0,84.0,97.1123046875,54.649024963378906,34.373779296875,37.820068359375,312.0,36.500732421875,41.26620101928711,396.0,55.86326217651367,50.26343536376953,0.124755859375,0.505615234375,0.470458984375,20.49072265625,2.051705837249756,1.1950058937072754,0.0710826888680458,0.00029055835329927504,3144.6904296875,0.046130359172821045
../fishnet/Image_Library/Cichlidae/Pakie_u7.jpg,Pakie_u7.jpg,freshwater,Cichlidae,Cichliformes,Paretroplus,Paretroplus kieneri,high,0.8643755316734314,134.58154296875,33.206382751464844,32.0,239.0,132.0,134.56610107421875,29.5607967376709,39.171875,39.69237518310547,302.0,41.46875,40.09975814819336,314.0,63.72545623779297,48.75074005126953,0.14892578125,0.518310546875,0.467041015625,23.140869140625,2.0643961429595947,1.1613743305206299,0.16847941279411316,0.20028267800807953,1102.663818359375,0.01667475700378418
../fishnet/Image_Library/Mochokidae/Symul_u0.jpg,Symul_u0.jpg,freshwater,Mochokidae,Siluriformes,Synodontis,Synodontis multipunctatus,high,0.9068037271499634,114.17626953125,50.077980041503906,6.0,251.0,104.0,114.21468353271484,44.46578598022461,70.431396484375,71.08838653564453,437.0,76.49755859375,77.27863311767578,462.0,116.65538024902344,90.71672821044922,0.1748046875,0.526123046875,0.46142578125,41.173828125,2.073218584060669,1.195939064025879,0.10688094794750214,0.10812312364578247,2507.803955078125,0.037134528160095215
../fishnet/Image_Library/Cichlidae/Lakun_u0.jpg,Lakun_u0.jpg,freshwater,Cichlidae,Cichliformes,Lamprologus,Lamprologus kungweensis,high,0.8983218669891357,113.132568359375,46.76804733276367,1.0,253.0,97.0,113.19157409667969,43.387451171875,36.0849609375,60.773468017578125,629.0,38.107666015625,64.11324310302734,654.0,58.765296936035156,84.29045867919922,0.094970703125,0.51123046875,0.4521484375,20.9931640625,2.054588556289673,1.7436082363128662,0.12816448509693146,0.00532084796577692,2187.250244140625,0.032542407512664795
../fishnet/Image_Library/Percidae/Etnig_u4.jpg,Etnig_u4.jpg,freshwater,Percidae,Perciformes/Percoidei,Etheostoma,Etheostoma nigrum,high,0.6096142530441284,64.377685546875,52.2888069152832,0.0,198.0,64.0,64.39067840576172,50.29594421386719,33.014404296875,46.166847229003906,372.0,40.38525390625,54.12844467163086,379.0,57.81987380981445,66.62619018554688,0.132568359375,0.50048828125,0.352294921875,21.0673828125,1.9680129289627075,1.442665696144104,0.12371664494276047,0.0356430858373642,2734.119384765625,0.04035061597824097
../fishnet/Image_Library/Nothobranchiidae/Apbuy_m0.jpg,Apbuy_m0.jpg,freshwater,Nothobranchiidae,Cyprinodontiformes,Aphyosemion,Aphyosemion buytaerti,high,0.4719582200050354,86.559326171875,63.0029182434082,11.0,250.0,75.0,86.5834732055664,59.472373962402344,51.4091796875,84.6786117553711,633.0,44.866455078125,63.51062774658203,628.0,77.08309936523438,99.58998107910156,0.1162109375,0.455810546875,0.506103515625,26.039306640625,2.0307087898254395,1.6763198375701904,0.26560819149017334,0.39308032393455505,3969.36767578125,0.057531774044036865
../fishnet/Image_Library/Rivulidae/Mevio_f0.jpg,Mevio_f0.jpg,freshwater,Rivulidae,Cyprinodontiformes,Melanorivulus,Melanorivulus violaceus,high,0.6102235913276672,108.13232421875,67.81599426269531,15.0,253.0,83.0,108.13443756103516,65.67657470703125,47.569091796875,59.558956146240234,478.0,50.933837890625,66.65282440185547,507.0,77.30552673339844,82.89027404785156,0.127685546875,0.4736328125,0.5068359375,29.209716796875,2.0694210529327393,1.5449022054672241,0.07765916734933853,0.05755512788891792,4599.0087890625,0.06605488061904907
../fishnet/Image_Library/Parodontidae/Sater_u0.jpg,Sater_u0.jpg,freshwater,Parodontidae,Characiformes,Saccodon,Saccodon terminalis,high,0.9032689332962036,143.78662109375,36.218162536621094,11.0,253.0,140.0,143.77487182617188,32.96873474121094,36.643798828125,53.602359771728516,492.0,39.790283203125,51.38747787475586,573.0,60.87631607055664,68.80402374267578,0.117431640625,0.49560546875,0.4638671875,20.952392578125,2.066624402999878,1.5826003551483154,0.23758240044116974,0.01209209393709898,1311.7552490234375,0.019774138927459717
../fishnet/Image_Library/Cichlidae/Ormac_u0.jpg,Ormac_u0.jpg,freshwater,Cichlidae,Cichliformes,Oreochromis,Oreochromis macrochir,high,0.6342025995254517,115.927734375,39.984169006347656,16.0,223.0,122.0,115.9384765625,36.154441833496094,52.03857421875,53.71074295043945,367.0,46.019287109375,46.6346549987793,352.0,77.24573516845703,62.59807586669922,0.159423828125,0.453125,0.53125,28.65283203125,2.0689499378204346,1.141325831413269,0.12277231365442276,0.029510151594877243,1598.733642578125,0.023996472358703613
